Localização,Inventário,Denominação do Imobilizado,Vida,Valor Aquisição,Valor Contábil,Item Consumível Similar,Percentagem de Similaridade (%),Data Incorporação,Justificativa de Reprova
8.01 SÃO JOSÉ DO RIO PRETO,619053,CONJUNTO EIXO TRASEIRO,12,"R$ 7198,22","R$ 0,00",CONJUNTO DO EIXO ARTICULADO,55.8%,1995-09-30 00:00:00,AVALIAR: Similaridade moderada (55.8%) com consumível 'CONJUNTO DO EIXO ARTICULADO...'. Possível reclassificação.
8.01 SÃO JOSÉ DO RIO PRETO,627886,MOTOR MWM MOD.4.10T VW 8140,12,"R$ 5179,72","R$ 0,00",JOGO JUNTA DO MOTOR MWM SÉRIE 10 4.10T,41.0%,1996-06-30 00:00:00,AVALIAR: Similaridade moderada (41.0%) com consumível 'JOGO JUNTA DO MOTOR MWM SÉRIE 10 4.10T...'. Possível reclassificação.
8.01 SÃO JOSÉ DO RIO PRETO,710676,CJ MOTOR COMPLETO,12,"R$ 1606,00","R$ 0,00",MOTOR TRACIONADOR COMPLETO,66.2%,2003-12-31 00:00:00,RECLASSIFICAR: Alta similaridade (66.2%) com consumível 'MOTOR TRACIONADOR COMPLETO...'. Forte indicação de má classificação.
8.50 VOTUPORANGA,1279466,VEÍCULO SEDÃ AUTOMÁTICO CORPORATIVO - GGB-2E11,7,"R$ 119700,00","R$ 63840,00",TECLADO CORPORATIVO (SEDE),25.5%,2023-08-29 00:00:00,MANTER: Similaridade muito baixa (25.5%). Mantém como patrimônio.
8.50 VOTUPORANGA,1210896,CAPTUR / RENAULT,7,"R$ 46936,20","R$ 0,00",JOGO DE VELAS RENAULT,32.9%,2018-10-10 00:00:00,MANTER: Baixa similaridade (32.9%) com consumível 'JOGO DE VELAS RENAULT...'. Provavelmente corretamente classificado.
8.50 VOTUPORANGA,1213576,SCANNER AUTOMOTIVO / ALFATEST,12,"R$ 9000,00","R$ 0,00",CAPÔ AUTOMOTIVO,36.1%,2018-12-06 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CAPÔ AUTOMOTIVO...'. Provavelmente corretamente classificado.
8.50 VOTUPORANGA,1213577,SCANNER AUTOMOTIVO / ALFATEST,12,"R$ 9000,00","R$ 0,00",CAPÔ AUTOMOTIVO,36.1%,2018-12-06 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CAPÔ AUTOMOTIVO...'. Provavelmente corretamente classificado.
8.50 VOTUPORANGA,1213578,SCANNER AUTOMOTIVO / ALFATEST,12,"R$ 9000,00","R$ 0,00",CAPÔ AUTOMOTIVO,36.1%,2018-12-06 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CAPÔ AUTOMOTIVO...'. Provavelmente corretamente classificado.
8.50 VOTUPORANGA,1213579,SCANNER AUTOMOTIVO / ALFATEST,12,"R$ 9000,00","R$ 0,00",CAPÔ AUTOMOTIVO,36.1%,2018-12-06 00:00:00,MANTER: Baixa similaridade (36.1%) com consumível 'CAPÔ AUTOMOTIVO...'. Provavelmente corretamente classificado.
8.50 VOTUPORANGA,1236523,"IDEA HLX 1.8 ""CARCAÇA DE VEÍCULO""",10,"R$ 1500,00","R$ 0,00",JUNTA CABECOTE - VEÍCULO IDEA,37.8%,2020-12-09 00:00:00,MANTER: Baixa similaridade (37.8%) com consumível 'JUNTA CABECOTE - VEÍCULO IDEA...'. Provavelmente corretamente classificado.
8.50 VOTUPORANGA,472671,TRANSMISSAO 5 MARCHAS SANTANA,12,"R$ 182,18","R$ 0,00",RADIADOR DO SANTANA 1.8 S/AR,32.2%,1986-12-31 00:00:00,MANTER: Baixa similaridade (32.2%) com consumível 'RADIADOR DO SANTANA 1.8 S/AR...'. Provavelmente corretamente classificado.
8.50 VOTUPORANGA,614603,CONJUNTO CAIXA 345 280 10 01 M.B.,12,"R$ 5,09","R$ 0,00",CONJUNTO DE GRELHA/CAIXA COL. 14X48cm,35.9%,1995-07-31 00:00:00,MANTER: Baixa similaridade (35.9%) com consumível 'CONJUNTO DE GRELHA/CAIXA COL. 14X48cm...'. Provavelmente corretamente classificado.
8.50 VOTUPORANGA,614787,EIXO DIANTEIRO 345 330 75 00 M.B.,12,"R$ 2746,35","R$ 0,00",PORCA SEMI EIXO DIANTEIRO DIREITO DUCATO,30.8%,1995-07-31 00:00:00,MANTER: Baixa similaridade (30.8%) com consumível 'PORCA SEMI EIXO DIANTEIRO DIREITO DUCATO...'. Provavelmente corretamente classificado.
8.50 VOTUPORANGA,614850,EIXO TRASEIRO 345 350 41 01 M.B.,12,"R$ 6912,05","R$ 0,00",CALÇO DO EIXO TRASEIRO 1.2MM,40.6%,1995-07-31 00:00:00,AVALIAR: Similaridade moderada (40.6%) com consumível 'CALÇO DO EIXO TRASEIRO 1.2MM...'. Possível reclassificação.
8.50 VOTUPORANGA,758614,CAIXA DE MUDANCA S6 1550 RECONDICIONADA,12,"R$ 1522,78","R$ 0,00",CAIXA DE MUDANÇA (CÓD INATIVO),43.9%,2006-09-30 00:00:00,AVALIAR: Similaridade moderada (43.9%) com consumível 'CAIXA DE MUDANÇA (CÓD INATIVO)...'. Possível reclassificação.
8.50 VOTUPORANGA,758617,EIXO DIANTEIRO VL 0,12,"R$ 280,00","R$ 0,00",AMORTECEDOR DIANTEIRO,41.3%,2006-09-30 00:00:00,AVALIAR: Similaridade moderada (41.3%) com consumível 'AMORTECEDOR DIANTEIRO...'. Possível reclassificação.
8.50 VOTUPORANGA,986609,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-03-02 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
9.01 ARAÇATUBA,631164,TRANSMISSAO CORSA SEDAN GM,12,"R$ 991,88","R$ 0,00",MÓDULO DE COMBUSTÍVEL CORSA SEDAN 1.6,42.3%,1997-03-31 00:00:00,AVALIAR: Similaridade moderada (42.3%) com consumível 'MÓDULO DE COMBUSTÍVEL CORSA SEDAN 1.6...'. Possível reclassificação.
9.01 ARAÇATUBA,256029,FEIXE MOLAS TRASEIRAS RURAL WILLYS 5856,12,"R$ 182,18","R$ 0,00",MOLAS TRASEIRAS PARABÓLICAS EMBUCHADAS,34.6%,1972-08-31 00:00:00,MANTER: Baixa similaridade (34.6%) com consumível 'MOLAS TRASEIRAS PARABÓLICAS EMBUCHADAS...'. Provavelmente corretamente classificado.
9.01 ARAÇATUBA,256030,FEIXE MOLAS TRASEIRAS RURAL WILLYS 5856,12,"R$ 182,18","R$ 0,00",MOLAS TRASEIRAS PARABÓLICAS EMBUCHADAS,34.6%,1972-08-31 00:00:00,MANTER: Baixa similaridade (34.6%) com consumível 'MOLAS TRASEIRAS PARABÓLICAS EMBUCHADAS...'. Provavelmente corretamente classificado.
9.01 ARAÇATUBA,472551,TRANSMISSAO 5 MARCHAS SANTANA,12,"R$ 182,18","R$ 0,00",RADIADOR DO SANTANA 1.8 S/AR,32.2%,1986-12-31 00:00:00,MANTER: Baixa similaridade (32.2%) com consumível 'RADIADOR DO SANTANA 1.8 S/AR...'. Provavelmente corretamente classificado.
9.01 ARAÇATUBA,472693,TRANSMISSAO KOMBI,12,"R$ 182,18","R$ 0,00",PARABRISA DE KOMBI,42.2%,1986-12-31 00:00:00,AVALIAR: Similaridade moderada (42.2%) com consumível 'PARABRISA DE KOMBI...'. Possível reclassificação.
9.01 ARAÇATUBA,472700,EIXO TRASEIRO SANTANA,12,"R$ 182,18","R$ 0,00",EIXO TRASEIRO COM FREIO A TAMBOR,47.2%,1986-12-31 00:00:00,AVALIAR: Similaridade moderada (47.2%) com consumível 'EIXO TRASEIRO COM FREIO A TAMBOR...'. Possível reclassificação.
9.01 ARAÇATUBA,472701,EIXO TRASEIRO GOL,12,"R$ 182,18","R$ 0,00",CUPILHAS PONTA DE EIXO TRASEIRO GOL 92,60.5%,1986-12-31 00:00:00,RECLASSIFICAR: Alta similaridade (60.5%) com consumível 'CUPILHAS PONTA DE EIXO TRASEIRO GOL 92...'. Forte indicação de má classificação.
9.01 ARAÇATUBA,631192,EIXO TRASEIRO CORSA SEDAN GM,12,"R$ 2218,07","R$ 0,00",AMORTECEDOR TRASEIRO CORSA,46.9%,1997-03-31 00:00:00,AVALIAR: Similaridade moderada (46.9%) com consumível 'AMORTECEDOR TRASEIRO CORSA...'. Possível reclassificação.
9.01 ARAÇATUBA,638219,MOTOR 1.3 FORD,12,"R$ 4735,45","R$ 0,00",MOTOR DE 9 VOLTS,41.3%,1997-12-31 00:00:00,AVALIAR: Similaridade moderada (41.3%) com consumível 'MOTOR DE 9 VOLTS...'. Possível reclassificação.
9.01 ARAÇATUBA,735816,CAIXA DE TRANSMISSAO,12,"R$ 4816,78","R$ 0,00",CAIXA SECA P/TRANSMISSÃO,72.6%,2005-04-30 00:00:00,RECLASSIFICAR: Alta similaridade (72.6%) com consumível 'CAIXA SECA P/TRANSMISSÃO...'. Forte indicação de má classificação.
9.01 ARAÇATUBA,735817,CAIXA DE TRANSMISSAO,12,"R$ 4324,48","R$ 0,00",CAIXA SECA P/TRANSMISSÃO,72.6%,2005-04-30 00:00:00,RECLASSIFICAR: Alta similaridade (72.6%) com consumível 'CAIXA SECA P/TRANSMISSÃO...'. Forte indicação de má classificação.
9.01 ARAÇATUBA,955899,VEÍCULO LÍNEA 1.9 16V COR PRATA  -FIAT,7,"R$ 45432,43","R$ 0,00",TRAVA COMANDO MOTOR FIAT LINEA 1.9 16V,36.3%,2010-08-31 00:00:00,MANTER: Baixa similaridade (36.3%) com consumível 'TRAVA COMANDO MOTOR FIAT LINEA 1.9 16V...'. Provavelmente corretamente classificado.
9.01 ARAÇATUBA,583743,CAIXA DE CAMBIO MERCEDES,12,"R$ 14,36","R$ 0,00",JUNTAS P/CAIXA DE CÂMBIO DA KOMBI,45.9%,1993-05-31 00:00:00,AVALIAR: Similaridade moderada (45.9%) com consumível 'JUNTAS P/CAIXA DE CÂMBIO DA KOMBI...'. Possível reclassificação.
9.01 ARAÇATUBA,583777,EIXO TRASEIRO COMPLETO HH M.B.,12,"R$ 20,56","R$ 0,00",EIXO TRASEIRO COM FREIO A TAMBOR,50.6%,1993-05-31 00:00:00,AVALIAR: Similaridade moderada (50.6%) com consumível 'EIXO TRASEIRO COM FREIO A TAMBOR...'. Possível reclassificação.
9.01 ARAÇATUBA,613297,CONJUNTO EIXO DIANTEIRO 682 330 70 00 MB,12,"R$ 2933,71","R$ 0,00",CONJUNTO DO CHICOTE DIANTEIRO HB20S,38.4%,1995-06-30 00:00:00,MANTER: Baixa similaridade (38.4%) com consumível 'CONJUNTO DO CHICOTE DIANTEIRO HB20S...'. Provavelmente corretamente classificado.
9.01 ARAÇATUBA,643885,CJ CAMBIO 6752601600 MB,12,"R$ 7487,67","R$ 0,00",ALAVANCA DE CÂMBIO VW,35.6%,1998-07-31 00:00:00,MANTER: Baixa similaridade (35.6%) com consumível 'ALAVANCA DE CÂMBIO VW...'. Provavelmente corretamente classificado.
9.01 ARAÇATUBA,643887,CJ DIRECAO HIDR ZF 345468101 MB,12,"R$ 903,19","R$ 0,00",DIREÇÃO HIDRÁULICA,32.2%,1998-07-31 00:00:00,MANTER: Baixa similaridade (32.2%) com consumível 'DIREÇÃO HIDRÁULICA...'. Provavelmente corretamente classificado.
9.01 ARAÇATUBA,643947,CJ DIRECAO HIDR ZF 3504600101 MB,12,"R$ 1471,16","R$ 0,00",DIREÇÃO HIDRÁULICA,31.9%,1998-07-31 00:00:00,MANTER: Baixa similaridade (31.9%) com consumível 'DIREÇÃO HIDRÁULICA...'. Provavelmente corretamente classificado.
9.01 ARAÇATUBA,645420,MOTOR D229-4 MUELLER,12,"R$ 5246,92","R$ 0,00",JOGO JUNTA MOTOR MWM D229 4 CILINDROS,35.8%,1998-08-31 00:00:00,MANTER: Baixa similaridade (35.8%) com consumível 'JOGO JUNTA MOTOR MWM D229 4 CILINDROS...'. Provavelmente corretamente classificado.
9.01 ARAÇATUBA,646798,MOTOR 4.10T CAMINHAO 8000,12,"R$ 5456,79","R$ 0,00",MOTOR 1000KV,30.2%,1998-10-31 00:00:00,MANTER: Baixa similaridade (30.2%) com consumível 'MOTOR 1000KV...'. Provavelmente corretamente classificado.
9.01 ARAÇATUBA,675591,CAMINHAO ATEGO 2425 MERCEDES DVN-1708,12,"R$ 185960,00","R$ 0,00",FILTRO DE ÓLEO CAMINHÃO MERCEDES,32.3%,2006-10-31 00:00:00,MANTER: Baixa similaridade (32.3%) com consumível 'FILTRO DE ÓLEO CAMINHÃO MERCEDES...'. Provavelmente corretamente classificado.
9.01 ARAÇATUBA,736834,CAMBIO ZF,12,"R$ 730,00","R$ 0,00",FLANGE CÂMBIO,51.4%,2005-07-31 00:00:00,AVALIAR: Similaridade moderada (51.4%) com consumível 'FLANGE CÂMBIO...'. Possível reclassificação.
9.01 ARAÇATUBA,736835,MOTOR,12,"R$ 1920,00","R$ 0,00",MOTOR VANE,55.0%,2005-07-31 00:00:00,AVALIAR: Similaridade moderada (55.0%) com consumível 'MOTOR VANE...'. Possível reclassificação.
9.01 ARAÇATUBA,739389,MOTOR MERCEDES BENZ OM 906 LA 11/27,12,"R$ 4000,00","R$ 0,00",SENSOR DE ROTAÇÃO MOTOR MERCEDES BENZ,50.8%,2005-09-30 00:00:00,AVALIAR: Similaridade moderada (50.8%) com consumível 'SENSOR DE ROTAÇÃO MOTOR MERCEDES BENZ...'. Possível reclassificação.
9.01 ARAÇATUBA,742954,CAMINHAO GMC 715-B04,12,"R$ 5250,00","R$ 0,00",ROLETE PARA CAMINHÃO GMC,44.4%,2005-11-30 00:00:00,AVALIAR: Similaridade moderada (44.4%) com consumível 'ROLETE PARA CAMINHÃO GMC...'. Possível reclassificação.
9.01 ARAÇATUBA,762362,MOTOR COMPLETO OM457LA MB,12,"R$ 1901,10","R$ 0,00",MOTOR TRACIONADOR COMPLETO,51.5%,2006-11-30 00:00:00,AVALIAR: Similaridade moderada (51.5%) com consumível 'MOTOR TRACIONADOR COMPLETO...'. Possível reclassificação.
9.01 ARAÇATUBA,762363,CAIXA DE MUDANCAS EATON FS-5306A,12,"R$ 491,37","R$ 0,00",CAIXA DE MUDANÇAS 5 MARCHAS,48.3%,2006-11-30 00:00:00,AVALIAR: Similaridade moderada (48.3%) com consumível 'CAIXA DE MUDANÇAS 5 MARCHAS...'. Possível reclassificação.
9.01 ARAÇATUBA,909028,MOTOR MOD. OM 904 LA  M.B.,12,"R$ 1950,00","R$ 0,00",TUBO FLEXÍVEL MOTOR MB OM 904 LA,46.5%,2009-09-30 00:00:00,AVALIAR: Similaridade moderada (46.5%) com consumível 'TUBO FLEXÍVEL MOTOR MB OM 904 LA...'. Possível reclassificação.
9.01 ARAÇATUBA,909029,CAIXA  DE MUDANÇA G 210-16 M. B,12,"R$ 960,00","R$ 0,00",CAIXA DE MUDANÇA (CÓD INATIVO),46.9%,2009-09-30 00:00:00,AVALIAR: Similaridade moderada (46.9%) com consumível 'CAIXA DE MUDANÇA (CÓD INATIVO)...'. Possível reclassificação.
9.01 ARAÇATUBA,909030,CAMBIO G 85-6 M.B.,12,"R$ 475,00","R$ 0,00",FLANGE CÂMBIO,47.0%,2009-09-30 00:00:00,AVALIAR: Similaridade moderada (47.0%) com consumível 'FLANGE CÂMBIO...'. Possível reclassificação.
9.01 ARAÇATUBA,909031,CAIXA DE CAMBIO SEM BOMBA DE OLEO,12,"R$ 412,00","R$ 0,00",BOMBA DE ÓLEO DE CÂMBIO,55.9%,2009-09-30 00:00:00,AVALIAR: Similaridade moderada (55.9%) com consumível 'BOMBA DE ÓLEO DE CÂMBIO...'. Possível reclassificação.
9.01 ARAÇATUBA,909032,CONJUNTO DE EIXO TRASEIRO,12,"R$ 830,00","R$ 0,00",CONJUNTO DO EIXO ARTICULADO,56.9%,2009-09-30 00:00:00,AVALIAR: Similaridade moderada (56.9%) com consumível 'CONJUNTO DO EIXO ARTICULADO...'. Possível reclassificação.
9.01 ARAÇATUBA,1279517,VEÍCULO SEDÃ AUTOMÁTICO CORPORATIVO - GBO-2I93,7,"R$ 119700,00","R$ 63840,00",CARIMBO AUTOMÁTICO COMPLETO N.° 30,26.1%,2023-08-30 00:00:00,MANTER: Similaridade muito baixa (26.1%). Mantém como patrimônio.
9.01 ARAÇATUBA,985508,"EMPILHADEIRA 2,5 TON ELETRÔNICA - TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-03-31 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
9.14 PRESIDENTE PRUDENTE,985616,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-03-04 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
9.14 PRESIDENTE PRUDENTE,472719,TRANSMISSAO 5 MARCHAS SANTANA,12,"R$ 182,18","R$ 0,00",RADIADOR DO SANTANA 1.8 S/AR,32.2%,1986-12-31 00:00:00,MANTER: Baixa similaridade (32.2%) com consumível 'RADIADOR DO SANTANA 1.8 S/AR...'. Provavelmente corretamente classificado.
9.14 PRESIDENTE PRUDENTE,472727,TRANSMISSAO SANTANA,12,"R$ 182,18","R$ 0,00",RADIADOR DO SANTANA 1.8 S/AR,39.9%,1986-12-31 00:00:00,MANTER: Baixa similaridade (39.9%) com consumível 'RADIADOR DO SANTANA 1.8 S/AR...'. Provavelmente corretamente classificado.
9.14 PRESIDENTE PRUDENTE,631188,TRANSMISSAO CORSA SEDAN GM,12,"R$ 991,88","R$ 0,00",MÓDULO DE COMBUSTÍVEL CORSA SEDAN 1.6,42.3%,1997-03-31 00:00:00,AVALIAR: Similaridade moderada (42.3%) com consumível 'MÓDULO DE COMBUSTÍVEL CORSA SEDAN 1.6...'. Possível reclassificação.
9.14 PRESIDENTE PRUDENTE,747044,CAIXA DE TRANSMISSAO,12,"R$ 2744,09","R$ 0,00",CAIXA SECA P/TRANSMISSÃO,72.6%,2006-03-31 00:00:00,RECLASSIFICAR: Alta similaridade (72.6%) com consumível 'CAIXA SECA P/TRANSMISSÃO...'. Forte indicação de má classificação.
9.14 PRESIDENTE PRUDENTE,1361753,VEÍCULO INJEÇÃO DIRETA AUTOMÁTICO,7,"R$ 110000,00","R$ 100833,33",PUNÇÃO AUTOMÁTICO 5P,32.1%,2025-07-10 00:00:00,MANTER: Baixa similaridade (32.1%) com consumível 'PUNÇÃO AUTOMÁTICO 5P...'. Provavelmente corretamente classificado.
9.14 PRESIDENTE PRUDENTE,1236486,"NOVO UNO WAY 1.0 ""CARCAÇA DE VEÍCULO""",10,"R$ 1500,00","R$ 0,00",BIELETA NOVO UNO WAY 2010,45.0%,2020-12-09 00:00:00,AVALIAR: Similaridade moderada (45.0%) com consumível 'BIELETA NOVO UNO WAY 2010...'. Possível reclassificação.
9.14 PRESIDENTE PRUDENTE,456899,CAIXA DE MUDANCA MBB,12,"R$ 182,18","R$ 0,00",CAIXA DE MUDANÇA (CÓD INATIVO),49.2%,1984-12-31 00:00:00,AVALIAR: Similaridade moderada (49.2%) com consumível 'CAIXA DE MUDANÇA (CÓD INATIVO)...'. Possível reclassificação.
9.14 PRESIDENTE PRUDENTE,583737,MOTOR MERCEDES OM 366A,12,"R$ 43,09","R$ 0,00",JOGO ANÉIS PISTÃO MOTOR MERCEDES 366LA,39.0%,1993-05-31 00:00:00,MANTER: Baixa similaridade (39.0%) com consumível 'JOGO ANÉIS PISTÃO MOTOR MERCEDES 366LA...'. Provavelmente corretamente classificado.
9.14 PRESIDENTE PRUDENTE,583760,MOTOR MERCEDES OM 366A,12,"R$ 43,09","R$ 0,00",JOGO ANÉIS PISTÃO MOTOR MERCEDES 366LA,39.0%,1993-05-31 00:00:00,MANTER: Baixa similaridade (39.0%) com consumível 'JOGO ANÉIS PISTÃO MOTOR MERCEDES 366LA...'. Provavelmente corretamente classificado.
9.14 PRESIDENTE PRUDENTE,583767,CAIXA DE CAMBIO MERCEDES,12,"R$ 14,36","R$ 0,00",JUNTAS P/CAIXA DE CÂMBIO DA KOMBI,45.9%,1993-05-31 00:00:00,AVALIAR: Similaridade moderada (45.9%) com consumível 'JUNTAS P/CAIXA DE CÂMBIO DA KOMBI...'. Possível reclassificação.
9.14 PRESIDENTE PRUDENTE,583772,MOTOR OM 355A M.B.,12,"R$ 50,28","R$ 0,00",MOTOR NEMA 17,41.3%,1993-05-31 00:00:00,AVALIAR: Similaridade moderada (41.3%) com consumível 'MOTOR NEMA 17...'. Possível reclassificação.
9.14 PRESIDENTE PRUDENTE,613298,CONJUNTO EIXO TRASEIRO 344 350 00 01 M.B,12,"R$ 5891,44","R$ 0,00",CONJUNTO DO EIXO ARTICULADO,38.6%,1995-06-30 00:00:00,MANTER: Baixa similaridade (38.6%) com consumível 'CONJUNTO DO EIXO ARTICULADO...'. Provavelmente corretamente classificado.
9.14 PRESIDENTE PRUDENTE,614597,CONJUNTO MOTOR 476 010 06 00 M.B.,12,"R$ 7677,29","R$ 0,00",DISJUNTOR MOTOR 40-3-V 010,45.6%,1995-07-31 00:00:00,AVALIAR: Similaridade moderada (45.6%) com consumível 'DISJUNTOR MOTOR 40-3-V 010...'. Possível reclassificação.
9.14 PRESIDENTE PRUDENTE,614601,EIXO DIANTEIRO 688 330 06 00 M.B.,12,"R$ 771,52","R$ 0,00",PORCA SEMI EIXO DIANTEIRO DIREITO DUCATO,30.8%,1995-07-31 00:00:00,MANTER: Baixa similaridade (30.8%) com consumível 'PORCA SEMI EIXO DIANTEIRO DIREITO DUCATO...'. Provavelmente corretamente classificado.
9.14 PRESIDENTE PRUDENTE,614785,EIXO TRASEIRO 386 350 19 00 M.B.,12,"R$ 4307,48","R$ 0,00",CALÇO DO EIXO TRASEIRO 1.2MM,39.6%,1995-07-31 00:00:00,MANTER: Baixa similaridade (39.6%) com consumível 'CALÇO DO EIXO TRASEIRO 1.2MM...'. Provavelmente corretamente classificado.
9.14 PRESIDENTE PRUDENTE,635700,CAIXA DE MUD S6-90/901 A 6822600600 MB,12,"R$ 5110,63","R$ 0,00",CAIXA DE VELUDO 10 X 15 CM,29.9%,1997-09-30 00:00:00,MANTER: Similaridade muito baixa (29.9%). Mantém como patrimônio.
9.14 PRESIDENTE PRUDENTE,638214,MOTOR 1.0 FORD,12,"R$ 4735,45","R$ 0,00",MOTOR 1000KV,41.8%,1997-12-31 00:00:00,AVALIAR: Similaridade moderada (41.8%) com consumível 'MOTOR 1000KV...'. Possível reclassificação.
9.14 PRESIDENTE PRUDENTE,679572,MOTOR C/CAMBIO RADIADOR MONTADO CHASSIS,12,"R$ 4500,00","R$ 0,00",RADIADOR DO MOTOR VOLVO,34.9%,2002-04-30 00:00:00,MANTER: Baixa similaridade (34.9%) com consumível 'RADIADOR DO MOTOR VOLVO...'. Provavelmente corretamente classificado.
9.14 PRESIDENTE PRUDENTE,583756,MOTOR COMPL MERCEDES OM 366A,12,"R$ 43,09","R$ 0,00",JOGO ANÉIS PISTÃO MOTOR MERCEDES 366LA,34.8%,1993-05-31 00:00:00,MANTER: Baixa similaridade (34.8%) com consumível 'JOGO ANÉIS PISTÃO MOTOR MERCEDES 366LA...'. Provavelmente corretamente classificado.
9.14 PRESIDENTE PRUDENTE,583757,MOTOR 376.907 MERCEDES OM 366,12,"R$ 43,09","R$ 0,00",JOGO DE JUNTA DO MOTOR - MERCEDEZ 366,33.4%,1993-05-31 00:00:00,MANTER: Baixa similaridade (33.4%) com consumível 'JOGO DE JUNTA DO MOTOR - MERCEDEZ 366...'. Provavelmente corretamente classificado.
9.14 PRESIDENTE PRUDENTE,583766,CAIXA DE CAMBIO MERCEDES,12,"R$ 14,36","R$ 0,00",JUNTAS P/CAIXA DE CÂMBIO DA KOMBI,45.9%,1993-05-31 00:00:00,AVALIAR: Similaridade moderada (45.9%) com consumível 'JUNTAS P/CAIXA DE CÂMBIO DA KOMBI...'. Possível reclassificação.
9.14 PRESIDENTE PRUDENTE,583769,CAIXA DE TRANSFERENCIA MERCEDES,12,"R$ 17,32","R$ 0,00",JOGO DE JUNTA DE CAIXA DE TRANSFERÊNCIA,46.9%,1993-05-31 00:00:00,AVALIAR: Similaridade moderada (46.9%) com consumível 'JOGO DE JUNTA DE CAIXA DE TRANSFERÊNCIA...'. Possível reclassificação.
9.14 PRESIDENTE PRUDENTE,583780,EIXO TRASEIRO COMPLETO HH M.B.,12,"R$ 20,56","R$ 0,00",EIXO TRASEIRO COM FREIO A TAMBOR,50.6%,1993-05-31 00:00:00,AVALIAR: Similaridade moderada (50.6%) com consumível 'EIXO TRASEIRO COM FREIO A TAMBOR...'. Possível reclassificação.
9.14 PRESIDENTE PRUDENTE,643886,"CAIXA MUDANCAS S6-90/9,01 6822600600 MB",12,"R$ 5097,31","R$ 0,00",CAIXA DE MUDANÇAS 5 MARCHAS,50.5%,1998-07-31 00:00:00,AVALIAR: Similaridade moderada (50.5%) com consumível 'CAIXA DE MUDANÇAS 5 MARCHAS...'. Possível reclassificação.
9.14 PRESIDENTE PRUDENTE,662519,MOTOR OM L 457 LA MB,12,"R$ 15266,37","R$ 0,00",JOGO DE ANÉIS STD MOTOR OM 457 LA,45.0%,2000-12-31 00:00:00,AVALIAR: Similaridade moderada (45.0%) com consumível 'JOGO DE ANÉIS STD MOTOR OM 457 LA...'. Possível reclassificação.
9.14 PRESIDENTE PRUDENTE,679569,MOTOR,12,"R$ 3000,00","R$ 0,00",MOTOR VANE,55.0%,2002-04-30 00:00:00,AVALIAR: Similaridade moderada (55.0%) com consumível 'MOTOR VANE...'. Possível reclassificação.
9.14 PRESIDENTE PRUDENTE,750928,CAIXA DE MUDANCAS ZF S5-42,12,"R$ 690,87","R$ 0,00",CAIXA DE MUDANÇAS 5 MARCHAS,69.3%,2006-07-31 00:00:00,RECLASSIFICAR: Alta similaridade (69.3%) com consumível 'CAIXA DE MUDANÇAS 5 MARCHAS...'. Forte indicação de má classificação.
9.14 PRESIDENTE PRUDENTE,750929,CONJUNTO MOTOR COMPLETO A -376.010.57.02,12,"R$ 2979,87","R$ 0,00",DISJUNTOR MOTOR 40-3-V 010,39.9%,2006-07-31 00:00:00,MANTER: Baixa similaridade (39.9%) com consumível 'DISJUNTOR MOTOR 40-3-V 010...'. Provavelmente corretamente classificado.
9.14 PRESIDENTE PRUDENTE,1236526,"PALIO HLX 1.8 ""CARCAÇA DE VEÍCULO""",10,"R$ 1500,00","R$ 0,00",COMPONENTE CARCAÇA DE 10 PINO,27.4%,2020-12-09 00:00:00,MANTER: Similaridade muito baixa (27.4%). Mantém como patrimônio.
9.14 PRESIDENTE PRUDENTE,1243295,SCRAP DE ECOSPORT SE VERSION - PRETO,10,"R$ 5375,81","R$ 985,57",MAINCONTROLLER 2 VERSION 4,29.0%,2021-11-18 00:00:00,MANTER: Similaridade muito baixa (29.0%). Mantém como patrimônio.
9.14 PRESIDENTE PRUDENTE,1259655,SCRAP DE SPACEFOX TREND - PRATA,10,"R$ 4000,00","R$ 1266,67",ACETATO DE PRATA,28.7%,2022-07-27 00:00:00,MANTER: Similaridade muito baixa (28.7%). Mantém como patrimônio.
9.14 PRESIDENTE PRUDENTE,1259656,SCRAP DE SPACEFOX TREND - PRATA,10,"R$ 4000,00","R$ 1266,67",ACETATO DE PRATA,28.7%,2022-07-27 00:00:00,MANTER: Similaridade muito baixa (28.7%). Mantém como patrimônio.
